listing_id,update_time,listing_name,location_address,establish_year,legal_status,location_x,location_y,location_desc,season_month_start,season_month_end,season_month,season_month_1,season_month_2,season_month_3,season_month_4,season_month_5,season_month_6,season_month_7,season_month_8,season_month_9,season_month_10,season_month_11,season_month_12,products,products_1,products_2,products_3,products_5,products_6,products_8,products_9,products_10,products_11,products_12,products_13,products_14,products_15,products_16,products_17,products_18,products_19,products_21,products_22,products_23,products_25,products_26,products_27,products_28,products_29,products_30,products_888,products_otherdesc,productslocality_fruits,productslocality_vegetables,productslocality_bakedgoods,productslocality_canfood,productslocality_coffee,productslocality_flowers,productslocality_dairyproducts,productslocality_beans,productslocality_eggs,productslocality_seafood,productslocality_herbs,productslocality_grains,productslocality_greenproducts,productslocality_honey,productslocality_juices,productslocality_mapleproducts,productslocality_mushrooms,productslocality_nuts,productslocality_petfood,productslocality_meat,productslocality_redmeat,productslocality_soap,productslocality_tofu,productslocality_trees,productslocality_wildproducts,productslocality_wine,productslocality_other,service_procurement,service_procurement_1,service_procurement_2,service_procurement_888,service_procurement_other_desc,service_opservice,service_opservice_1,service_opservice_2,service_opservice_3,service_opservice_4,service_opservice_5,service_opservice_6,service_opservice_7,service_opservice_8,service_opservice_9,service_opservice_10,service_opservice_11,service_opservice_12,service_opservice_13,service_opservice_11_desc,service_opservice_12_desc,service_opservice_13_desc,service_producer,service_producer_1,service_producer_2,service_producer_3,service_producer_4,service_producer_5,service_producer_6,service_producer_7,service_producer_8,service_producer_9,service_producer_10,service_producer_11,service_producer_12,service_producer_10_desc,service_community,service_community_1,service_community_5,service_community_6,service_community_7,service_community_8,service_community_9,service_community_10,service_community_11,service_community_12,service_community_13,service_community_14,service_community_15,service_community_16,service_community_14_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_15,specialproductionmethods_16,specialproductionmethods_888,specialproductionmethods_other_desc,specialproductionmethods_gap_certify_entity,saleschannel_wholesale,saleschannel_wholesale_1,saleschannel_wholesale_2,saleschannel_wholesale_3,saleschannel_wholesale_4,saleschannel_wholesale_5,saleschannel_wholesale_6,saleschannel_wholesale_7,saleschannel_wholesale_8,saleschannel_wholesale_9,saleschannel_wholesale_10,saleschannel_wholesale_11,saleschannel_wholesale_12,saleschannel_wholesale_13,saleschannel_wholesale_14,saleschannel_wholesale_15,saleschannel_wholesale_16,saleschannel_wholesale_17,saleschannel_wholesale_15_desc,saleschannel_wholesale_16_desc,saleschannel_wholesale_17_desc,saleschannel_retail,saleschannel_retail_1,saleschannel_retail_2,saleschannel_retail_3,saleschannel_retail_4,saleschannel_retail_5,saleschannel_retail_6,saleschannel_retail_7,saleschannel_retail_8,saleschannel_retail_9,saleschannel_retail_10,saleschannel_retail_8_desc,saleschannel_retail_9_desc,saleschannel_retail_10_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc,webscripting
500080,3/19/2015 15:24,Lake-to-River Food Hub,"901 Elm Street, Youngstown, Ohio 44505",2011,Non-Profit;,-80.645271,41.1124748,Pick up location inside the Common Wealth Kitchen Incubator.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;Canning;Cutting;,1,0,1,0,1,1,1,1,0,1,0,0,0,,,,Marketing/promotional services;Business management services/guidance;Transportation services;,1,0,0,0,1,0,0,0,1,0,0,0,,Nutrition/cooking education;Community awareness programs;,0,1,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;K-12 school food service;,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;Farmers markets;Mobile retail units/food trucks;,0,1,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,
500081,1/8/2015 11:28,Wisconsin Food Hub Cooperative,"E502 Hwy 54, Waupaca, Wisconsin 54981",2012,Producer Cooperative;,-89.202183,44.35367,"For all mail inquires, contact our business office 108 S. Webster St., Suite 201, Madison, WI 53703.",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Herbs;Maple products;Red/other non-poultry meat and products;,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,,Exclusively local;,,,,,Exclusively local;,,,,,Exclusively local;,,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Brokering;Product storage;,1,0,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Food safety/GAP Training;Liability insurance;,1,1,0,1,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Restaurants;Distributors;Food processors;K-12 school food service;Colleges/Universities;,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,,,,Food hub's own retail storefront;Farm stands;,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500082,5/17/2018 11:06,"Schare & Associates, INC","307A Woods Ave., Oceanside, New York 11572",1997,Publicly owned;,-73.641826,40.6425766,Main Office,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,"Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Juices/non-alcoholic ciders;Wine/spirits/beer/hard cider;Juice Concentrates, Frozen Fruits and Purees;",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Juice Concentrates, Frozen Fruits and Purees",Exclusively local;,Exclusively local;,,Exclusively local;,,,,,,,,,,,Exclusively local;,,,,,,,,,,,Exclusively local;,Exclusively local;,Take ownership of the product;,1,0,0,,Production;Distribution;Canning;,0,1,1,0,0,0,0,1,0,0,0,0,0,,,,Branding/labeling products;,0,1,0,0,0,0,0,0,0,0,0,0,,Nutrition/cooking education;,0,1,0,0,0,0,0,0,0,0,0,0,0,,"Organic (USDA Certified);Certified ""Naturally Grown"";",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Distributors;Food processors;,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500083,2/7/2015 9:22,Organic Power Foods,", Placerville, California",2014,LLC;,-120.79854,38.7296252,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Canned or preserved fruits/vegetables;Coffee/tea;Dry beans;Grains/flour;Honey;Juices/non-alcoholic ciders;Nuts;Pet food;Wild harvested forest products;,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,,,,,Both local and non-local;,Both local and non-local;,,,Both local and non-local;,,,,Both local and non-local;,,Both local and non-local;,Both local and non-local;,,,Both local and non-local;,Both local and non-local;,,,,,,Both local and non-local;,,,Sell on a consignment basis;We use mostly affiliate programs;,0,1,1,We use mostly affiliate programs,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;,1,0,0,0,0,0,0,0,0,0,0,0,,Nutrition/cooking education;,0,1,0,0,0,0,0,0,0,0,0,0,0,,Organic (USDA Certified);No antibiotics;Grass Fed;Pasture-raised/free-range animals;EU Certified Organic;,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,EU Certified Organic,,Website;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Website,,,Managed Website with recommended certified organic products;,0,0,0,0,0,0,0,1,0,0,Managed Website with recommended certified organic products,,,,,,,,,,,,,,,0,0,0,0,,,
500084,2/16/2015 13:59,"Schenker Family Farms, Inc.","604 6th, McCune, Kansas 66753",2008,S Corp;,-95.020155,37.353501,1 block West of Main Street.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Eggs;Honey;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,Exclusively local;,,,,,Exclusively local;,,,,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Product storage;,1,1,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Liability insurance;Transportation services;,1,1,0,0,0,0,0,1,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,0,0,0,0,0,1,1,1,0,0,0,,"Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Global Animal Practices;",0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,Global Animal Practices,,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Restaurants;K-12 school food service;Colleges/Universities;Hospitals;,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,,,,On-line store;CSA shares;Farmers markets;,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500085,2/20/2015 14:54,Fresh Connect Food Hub,"1001 East Mt Faith, Fergus Falls, Minnesota 56537",2014,Publicly owned;,-96.059176,46.2881957,,2021-06,2021-11,June to November,0,0,0,0,0,1,1,1,1,1,1,0,Fresh fruits;Fresh vegetables;Honey;,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,,,,,,Exclusively local;,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Packaging/Repackaging;,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,0,0,1,1,0,1,0,1,0,0,0,,Nutrition/cooking education;Education programs for institutions;Community awareness programs;,0,1,0,0,0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500086,3/2/2015 23:31,Farmstand,"29932 July Road, La Plata, Missouri 63549",2014,Non-Profit;,-92.477971,40.018748,Southwest corner of Highways 63 & 156 on top of the hill next to LaPlata Pharmacy. 14 miles south of Kirksville and 78 miles north of Columbia.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dry beans;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Nuts;Wild harvested forest products;,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,,,,,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Brokering;,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Paid consulting;Food safety/GAP Training;Liability insurance;Transportation services;,1,1,1,1,1,1,1,1,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Operating a mobile market;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,1,0,0,1,0,1,1,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Integrated pest management;Pasture-raised/free-range animals;",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,USDA certifying entity;,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,Food hub's own retail storefront;Farmers markets;Farm stands;,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500087,3/22/2015 12:23,All Things Food,"114 N Main Street, Bryan, Ohio 43506",2011,,-84.550617,41.4749908,"Retail grocery store and cafe located on the main square of downtown Bryan, county seat for Williams County.",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,,Exclusively non-local;,,Exclusively non-local;,,Exclusively non-local;,Exclusively non-local;,,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Packaging/Repackaging;Product storage;,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Liability insurance;Transportation services;,1,1,0,1,1,0,1,1,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Operating a mobile market;Education programs for institutions;,1,1,1,0,0,1,0,1,0,0,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;GAP trained and liability coverage;",1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,GAP trained and liability coverage,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;CSA shares;Mobile retail units/food trucks;,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,
500088,4/20/2015 15:24,South Mountain Creamery,"8305 Bolivar Road, Middletown, Maryland 21769",2001,LLC;,-77.603299,39.4585152,On Bolivar Road between Marker and Alt40.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,,Both local and non-local;,Both local and non-local;,,Exclusively local;,Exclusively local;,,Exclusively non-local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Both local and non-local;,Exclusively local;,,,Both local and non-local;,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Distribution;Packaging/Repackaging;Product storage;,0,0,1,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,,Operating a mobile market;Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,1,0,0,1,1,0,0,0,,No antibiotics;No hormones;Grass Fed;Pasture-raised/free-range animals;,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,,,"Large supermarkets/supercenters;Corner stores, bodegas;Restaurants;Caterers/bakeries;Pre-K food service;K-12 school food service;Colleges/Universities;",1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;Farmers markets;Mobile retail units/food trucks;,0,1,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500089,7/5/2016 9:27,"Ohio Valley Food Connetion, LLC","1032 Madison Ave, Covington, Kentucky 41011",2015,LLC;,-84.508755,39.0795882,Shared Kitchen facility,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Packaging/Repackaging;,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;Transportation services;,1,0,0,0,0,0,0,0,1,0,0,0,,Paid employment opportunities for youth;,1,0,0,0,0,0,0,0,0,0,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;No antibiotics;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;",1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,,Non-USDA certifying entity;,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;K-12 school food service;Colleges/Universities;Government/corporate cafeterias;",0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500090,5/8/2015 11:01,US Potato Board,"4949 S. Syracuse St., #4000, Denver, Colorado 80237",1983,Non-Profit;,-104.90024,39.6259984,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively non-local;,,,,,,,,,,,,,,,,,,,,,,,,,,,Pls Call our main office to discuss;,0,0,1,Pls Call our main office to discuss,Distribution;,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;,1,1,0,0,1,0,0,0,0,0,0,0,,Nutrition/cooking education;,0,1,0,0,0,0,0,0,0,0,0,0,0,,"Certified ""Naturally Grown"";No antibiotics;",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,Large supermarkets/supercenters;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;Food hub's own retail storefront;Farmers markets;Farm stands;,0,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500091,5/11/2015 13:01,Bexley Natural Market,"508 N Cassady Ave, Bexley, Ohio 43209",1977,Consumer Cooperative;,-82.931689,39.9809567,Corner of N Cassady Ave and Allegheny Ave in Bexley,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;Wine/spirits/beer/hard cider;Local Art and Fair Trade Gifts;,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,Local Art and Fair Trade Gifts,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Take ownership of the product;Sell on a consignment basis;All products have a personal arrangement;,1,1,1,All products have a personal arrangement,Packaging/Repackaging;,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;,1,0,0,0,0,0,0,0,0,0,0,0,,Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;outdoor farm and handcraft market for local businesses and farmers;,0,0,0,0,0,0,0,1,1,1,1,0,0,outdoor farm and handcraft market for local businesses and farmers,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Good Handling Practices (GHP)-Certified;No antibiotics;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;Not all products carry all of the above practices but we are very selective on all choices;",1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,Not all products carry all of the above practices but we are very selective on all choices,Non-USDA certifying entity;,Caterers/bakeries;,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500092,6/19/2015 6:42,Mad River Food Hub,"151 Mad River Canoe Road, Waitsfield, Vermont 05673",2011,L3C;,-72.838157,44.1867092,Located in Irasville on the west side of Route 100 behind Shaws Supermarket,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Poultry/fowl meat and products;Red/other non-poultry meat and products;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Value added Products - soups, bean burgers etc",,,,,,,,,,,,,,,,,,,,Exclusively local;,Exclusively local;,,,,,,,Value Chain facilitation;,0,0,1,Value Chain facilitation,Distribution;Shared use kitchen;Product storage;Freezing;Cutting;,0,0,1,0,1,0,1,0,1,1,0,0,0,,,,Marketing/promotional services;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,0,0,1,1,0,1,0,1,0,0,0,,Paid employment opportunities for youth;Meal preparation;Community awareness programs;,1,0,1,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500093,6/24/2015 8:09,DC Central Kitchen,"2625 Evarts St. NE, washington, District of Columbia 20018",1989,Non-Profit;,-76.968655,38.9241885,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,,,,,,,Exclusively non-local;,,,,,,,,,,,Exclusively non-local;,Exclusively non-local;,,,,,,,Take ownership of the product;,1,0,0,,"Aggregation;Distribution;Packaging/Repackaging;Product storage;Freezing;Cutting;DCCK prepares complete meals for DC Public Schools, CACFP and city shelters using locally sourced produce/meat.;",1,0,1,0,0,1,1,0,1,1,1,0,0,"DCCK prepares complete meals for DC Public Schools, CACFP and city shelters using locally sourced produce/meat.",,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Transportation services;Expand their saleable produce through purchasing Seconds and help eliminate farm level food waste through gleaning.;,1,1,1,0,0,0,0,0,1,1,0,0,Expand their saleable produce through purchasing Seconds and help eliminate farm level food waste through gleaning.,Nutrition/cooking education;Meal preparation;Education programs for institutions;Food donations to local food pantries/banks;,0,1,1,0,0,0,0,1,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,"Small independent grocery stores;Corner stores, bodegas;K-12 school food service;CACFP Agencies;",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CACFP Agencies,,,"Through our Catering Company, Fresh Start Catering;",0,0,0,0,0,0,0,1,0,0,"Through our Catering Company, Fresh Start Catering",,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
