original_listing_id,original_update_time,original_listing_name,original_location_address,original_location_x,original_location_y,original_location_desc,original_location_site,original_location_site_otherdesc,original_location_indoor,original_specialproductionmethods,original_specialproductionmethods_1,original_specialproductionmethods_2,original_specialproductionmethods_3,original_specialproductionmethods_4,original_specialproductionmethods_5,original_specialproductionmethods_6,original_specialproductionmethods_7,original_specialproductionmethods_8,original_specialproductionmethods_9,original_specialproductionmethods_10,original_specialproductionmethods_11,original_specialproductionmethods_12,original_specialproductionmethods_13,original_specialproductionmethods_14,original_specialproductionmethods_888,original_specialproductionmethods_other_desc,original_acceptedpayment,original_acceptedpayment_1,original_acceptedpayment_2,original_acceptedpayment_3,original_acceptedpayment_4,original_acceptedpayment_5,original_acceptedpayment_6,original_acceptedpayment_7,original_acceptedpayment_888,original_FNAP,original_FNAP_1,original_FNAP_2,original_FNAP_3,original_FNAP_4,original_FNAP_5,original_FNAP_888,original_SNAP_option,original_SNAP_option_1,original_SNAP_option_2,distance,formatted,lat,lon,name,housenumber,street,district,suburb,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
300057,2/12/2021 19:00,Claremont Farmers & Artisans Market,"Harvard Avenue Between Bonita and First Streets, Claremont, California 91711",-117.71641,34.095598,"Located in front of Claremont California City Hall, On Harvard Avenue, between Bonita and First Streets. Claremont, CA 91711",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;SNAP;Accept EBT at a central location;;,1,1,0,1,0,0,Accept EBT at a central location;,1,0,8.770630499071679,"199 Harvard Avenue, Claremont, CA 91711, United States of America",34.0955518,-117.7164872,,199,Harvard Avenue,,Claremont Village,91711,Claremont,Los Angeles County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300063,8/3/2020 13:01,Yellow Green Farmers Market,"1940 North 30th Road, Hollywood, Florida 33021",-80.169243,26.03026,"Located right next to I95, Easy entry to our parking at 3080 Sheridan, Hollywood, FL",,Privately owned large barn structure.,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,66.3535315,"3090 Sherman Street, Hollywood, FL, United States of America",26.030104,-80.169884,,3090,Sherman Street,,,,Hollywood,Broward County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300075,2/1/2021 15:01,Northport Farmers Market,"105 S. Bay Street, Northport, Michigan 49670",-85.614175,45.129668,Across from the marina in the village of Northport,Local government building grounds;,Downtown marina parking lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,14.191424695500471,"Northport Marina, 105 Bay Street, Northport, MI 49670, United States of America",45.129376449999995,-85.61221219,Northport Marina,105,Bay Street,,,49670,Northport,Leelanau County,Michigan,MI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300076,2/1/2021 15:00,Suttons Bay Farmers Market,"Intersection of M22 & M204, Suttons Bay, Michigan 49682",-85.647075,44.980186,Located at the North end of Suttons Bay Village at the intersection of M22 and M204,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,22.47300651850206,"Leelanau Trail, Suttons Bay, MI 49682, United States of America",44.9802337,-85.6466553,Leelanau Trail,,Leelanau Trail,,,49682,Suttons Bay,Leelanau County,Michigan,MI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300077,2/1/2021 14:59,Glen Arbor Farmers Market,"6394 Western Ave., Glen Arbor, Michigan 49636",-85.986905,44.897978,"Downtown, located behind the Village Hall building.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,67.64211451830056,"Bear Paw Pizza & Market, 6444 Western Avenue, Glen Arbor, MI 49636, United States of America",44.89792895,-85.9878762,Bear Paw Pizza & Market,6444,Western Avenue,Glen Arbor Township,,49636,Glen Arbor,Leelanau County,Michigan,MI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300078,2/1/2021 14:57,Leland Farmers Market,"River Street, Leland, Michigan 49654",-85.759459,45.022857,Located on River Street across from The Bluebird Restaurant & Tavern,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,8.175856194662456,"Verterra Winery, 103 River Street, Leland, MI 49654, United States of America",45.02302995,-85.75951942,Verterra Winery,103,River Street,Leland Township,,49654,Leland,Leelanau County,Michigan,MI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300079,2/1/2021 15:02,Empire Farmers Market,"10234 Front Street, Empire, Michigan 49630",-86.063056,44.811224,Downtown next to the Post Office,Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,0,"Sleeping Bear Surf and Kayak Shop, Lake Street, Empire, MI 49630, United States of America",44.8112098,-86.06306185,Sleeping Bear Surf and Kayak Shop,,Lake Street,,,49630,Empire,Leelanau County,Michigan,MI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300080,9/10/2020 18:48,Forest Lakes Farmers Market,"1650 Ashwood Blvd., Charlottesville, Virginia 22911",-78.44106,38.1087,South Swim & Tennis Club parking lot,,Forest Lakes community South Swim & Tennis Club parking lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,0.45532272120618594,"Forest Lakes Farmers Market, 1650 Ashwood Boulevard, Charlottesville, VA 22911, United States of America",38.10881275,-78.44079154,Forest Lakes Farmers Market,1650,Ashwood Boulevard,Ridgewood Mobile Home Park,,22911,Charlottesville,Albemarle County,Virginia,VA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300081,1/25/2021 13:38,CMS Farmers Market,"7500 Security Blvd., Woodlawn, Maryland 21244",-76.764414,39.316055,Centers for Medicare & Medicaid Services is a federal government agency located in Woodlawn.  Entry is restricted to individuals with authorized access to the CMS campus.,Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,7.676767918436437,"7400 Lesada Drive, Woodlawn, MD 21244, United States of America",39.316001,-76.7644696,,7400,Lesada Drive,,,21244,Woodlawn,Baltimore County,Maryland,MD,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300084,1/5/2021 15:10,Frankenmuth Farmers Market,"534 North Main Street, Frankenmuth, Michigan 48734",-83.738212,43.344313,"Northern Frankenmuth on the west side of the street, next to Frankenmuth Credit Union",Co-located with wholesale market facility;,Credit Union,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,1.235128024995149,"South Gera Road, City of Frankenmuth, MI 48734, United States of America",43.375006,-83.738478,South Gera Road,,South Gera Road,,,48734,City of Frankenmuth,Saginaw County,Michigan,MI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300086,1/4/2021 13:04,Menlo Park Farmers' Market,"Chestnut & Menlo Avenues, Menlo Park, California 94025",-122.1841,37.450822,"Parking lot next to Trader Joe's, located behind the Wells Fargo Bank on Santa Cruz Ave,",,Downtown public parking lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,12.697679164932076,"750 Menlo Avenue, Menlo Park, CA 94025, United States of America",37.4507698,-122.183843,750 Menlo Avenue,750,Menlo Avenue,,Downtown Menlo Park,94025,Menlo Park,San Mateo County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300088,1/27/2021 12:04,Marshfield Farmer's Market,"140 Main St  (Route 3A), Marshfield, Massachusetts 02050",-70.717317,42.098148,"Marshfield Fairgrounds, Rt 3A Main gate by the grandstands",,Non-profit organization  - Marshfield Fairgrounds,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,107.11250532823352,"144 Main Street, Marshfield, MA 02050, United States of America",42.099024,-70.717857,,144,Main Street,Marshfield,,02050,Marshfield,Plymouth County,Massachusetts,MA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300090,2/10/2021 8:30,Dousman Farmers Market,"118 S. Main St, Dousman, Wisconsin 53118",-88.472514,43.013121,Village hall parking lot across from the fire station,Local government building grounds;,Village Park,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,1.8450749220321518,"Dousman City Hall, 118 South Main Street, Dousman, WI 53118, United States of America",43.0131142,-88.4724933,Dousman City Hall,118,South Main Street,Dousman,,53118,Dousman,Waukesha County,Wisconsin,WI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300091,1/13/2021 11:13,Nash County Farmers Market in Rocky Mount,"1006 Peachtree St., Rocky Mount, North Carolina 27804",-77.802729,35.955256,Historic Rocky Mount Mill District,Local government building grounds;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,12.371220123958144,"1006 Peachtree Street, Rocky Mount, NC 27804, United States of America",35.955225,-77.802861,,1006,Peachtree Street,,,27804,Rocky Mount,Nash County,North Carolina,NC,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300092,9/10/2020 22:20,Sitka Farmers Market,"611 Lincoln Street, Sitka, Alaska 99835",-135.32674,57.051519,St. Peter's Fellowship Farm (behind St. Peter's By The Sea Episcopal Church),Faith-based institution;,Alaska Native Brotherhood Founders Hall,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;SNAP;Accept EBT at a central location;;,1,1,0,1,0,0,Accept EBT at a central location;,1,0,6.018721754130718,"101 Finn Alley, Sitka, AK 99835, United States of America",57.05154494999999,-135.3269536,,101,Finn Alley,,,99835,Sitka,Sitka,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300093,1/26/2021 7:58,Matthys Farm Market,"57754 Crumstown Hwy, South Bend, Indiana 46619",-86.35873,41.65516,2 Miles west of the Mayflower Rd/Sample St intersection.,Co-located with wholesale market facility;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,7.785905356254141,"57800 Crumstown Highway, South Bend, IN 46619, United States of America",41.65509902563867,-86.35868393,,57800,Crumstown Highway,,,46619,South Bend,Saint Joseph County,Indiana,IN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300096,8/7/2020 15:54,Basalt Sunday Market,"101 Midland Avenue, Basalt, Colorado 81621",-107.03473,39.368957,In downtown Basalt on Mindland Spur,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,11.873405927036993,"101 Midland Avenue, Basalt, CO 81621, United States of America",39.368876,-107.03464,,101,Midland Avenue,,,81621,Basalt,Eagle County,Colorado,CO,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300098,1/4/2021 11:35,Puyallup Farmers' Market,"300  S Meridian (COVID operations at corner of  2nd and Main, downtown Puyallup), Puyallup, Washington 98371",-122.29243,47.191241,"In Pioneer Park and also in the Pavilion. Part of the market is out of doors and part of it is indoors. (COVID operations on several blocks downtown, entrance at 2nd and Main)",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,2.0816237308356738,"Puyallup Youth Investment Center, East Meeker, Puyallup, WA 98372, United States of America",47.1912294,-122.2922045,Puyallup Youth Investment Center,,East Meeker,,,98372,Puyallup,Pierce County,Washington,WA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300099,6/7/2020 18:00,Andersonville Farmers Market,"1500 W. Catalpa Ave., Chicago, Illinois 60640",-87.668602,41.981745,Between Clark and Ashland,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,5.828708128132266,"Clark & Catalpa, North Clark Street, Chicago, IL 60640, United States of America",41.9817655,-87.6685371,Clark & Catalpa,,North Clark Street,Summerdale,Edgewater,60640,Chicago,Cook County,Illinois,IL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300103,8/3/2020 14:53,Red Stick Farmers Market - Thursday Year Round,"6400 Perkins Road, Baton Rouge, Louisiana 70808",-91.121067,30.399197,"On the Pennington Biomedical Research Center campus, just off Kenilworth Boulevard in parking lot near Conference Center",Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,346.83692986778766,"6950 Perkins Road, Baton Rouge, LA 70808, United States of America",30.400395,-91.117728,,6950,Perkins Road,,,70808,Baton Rouge,East Baton Rouge Parish,Louisiana,LA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300104,1/25/2021 15:58,Dexter Farmers Market,"3233 Alpine, Dexter, Michigan 48130",-83.889459,42.339503,Downtown Dexter next to the Dexter District Library,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,2.1890788461590382,"Dexter Farmers Market, 3233 Alpine Street, Dexter, MI 48130, United States of America",42.3395205,-83.8894712,Dexter Farmers Market,3233,Alpine Street,Dexter,Westover Hills Homeowners Association,48130,Dexter,Washtenaw County,Michigan,MI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300108,2/9/2021 10:05,Northbrook Farmers Market,"Cherry Lane and Meadow Road, Northbrook, Illinois 60062",-87.828657,42.1314024,In the parking lot of Meadow Plaza in downtown Northbrook.,Private business parking lot;,United States,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,35.093794903721104,"1158 Meadow Road, Northbrook, IL 60062, United States of America",42.131527,-87.829048,,1158,Meadow Road,Northfield Township,,60062,Northbrook,Cook County,Illinois,IL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
300109,1/26/2021 17:58,Solana Beach Farmers Market,"444 South Cedros Avenue, Solana Beach, California 92075",-117.2692,32.987194,Corner of South Cedros and Rosa Street,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,13.75902177663891,"410 South Cedros Avenue, Solana Beach, CA 92075, United States of America",32.987233,-117.26906,,410,South Cedros Avenue,,,92075,Solana Beach,San Diego County,California,CA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
